ABBV open,AET open,ANTM open,BNTX open,CI open,JNJ open,MET open,MRK open,MRNA open,NVS open,PFE open,UNH open,dt,month,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen
106.55,177.88,233.42,,177.66,123.8,48.12,58.78,,76.81,35.8,248.0,2018-05-22,May-18,,,,,,,,,,,,,,,,,,,,,,,,
105.85,177.04,233.35,,176.7,122.87,48.19,58.45,,76.98,35.68,244.03,2018-05-23,May-18,,,,,,,,,,,,,,,,,,,,,,,,
104.55,177.25,232.35,,177.35,123.22,48.06,59.25,,76.63,35.96,244.57,2018-05-24,May-18,,,,,,,,,,,,,,,,,,,,,,,,
102.29,177.14,231.03,,175.98,121.56,47.86,59.14,,76.68,35.82,242.95,2018-05-25,May-18,,,,,,,,,,,,,,,,,,,,,,,,
100.27,177.7,230.06,,174.81,120.5,47.02,58.58,,75.06,35.37,243.86,2018-05-29,May-18,,,,,,,,,,,,,,,,,,,,,,,,
101.86,177.45,230.27,,172.6,120.12,45.83,58.65,,75.53,35.95,243.74,2018-05-30,May-18,,,,,,,,,,,,,,,,,,,,,,,,
100.93,177.71,231.43,,173.69,120.92,46.1,59.63,,75.36,35.95,244.21,2018-05-31,May-18,,,,,,,,,,,,,,,,,,,,,,,,
97.93,176.6,222.78,,170.21,120.38,46.75,59.89,,75.3,36.26,243.74,2018-06-01,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
98.48,176.6,222.56,,171.24,121.85,46.24,61.55,,75.99,36.41,244.0,2018-06-04,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
99.11,176.05,225.26,,171.24,122.05,46.12,62.0,,75.35,36.51,245.09,2018-06-05,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
99.25,175.79,227.59,,174.0,121.97,46.72,61.51,,74.77,36.395,246.32,2018-06-06,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
100.25,179.12,227.85,,175.23,123.0,47.36,62.0,,75.99,36.49,249.76,2018-06-07,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
99.28,179.87,229.63,,177.05,123.36,47.02,62.01,,74.86,36.53,249.46,2018-06-08,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
100.56,180.84,228.11,,178.41,124.27,47.49,62.77,,75.1,36.8,250.84,2018-06-11,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
99.8,181.22,231.97,,180.58,123.16,47.58,62.37,,75.76,36.39,253.2,2018-06-12,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
98.92,185.05,232.5,,179.5,123.15,47.56,62.57,,75.59,36.37,254.14,2018-06-13,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
98.38,187.77,236.96,,176.93,122.71,47.15,62.07,,76.05,36.22,254.47,2018-06-14,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
98.77,187.59,241.04,,175.66,122.1,46.33,61.59,,76.07,36.19,254.27,2018-06-15,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
99.15,189.09,244.72,,174.54,121.61,46.09,61.35,,74.28,36.13,254.0,2018-06-18,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
97.89,186.31,242.32,,173.1,120.66,46.11,60.65,,73.22,35.89,252.97,2018-06-19,Jun-18,,,,,,,,,,,,,,,,,,,,,,,,
